month,order_id,customer_id
2018-08,AA6A6B0684896,A5B8887B46944
2018-08,AA07B90030A76,A4C058BB9667B
2018-08,AA66B50AA5A68,A54BA7906A856
2018-08,AA6B0A9AAA008,A5C695C48CC60
2018-08,AA694343AB800,AA65B86047840
2018-08,AA09A9997859B,A485BBC0C4976
2018-08,AAAB7B5946464,A490AB9CBB080
2018-08,AA5A3945AB99B,A45A980554CC6
2018-08,AAB4B67B948A6,AA65B84B78C68
2018-08,AA06AAA660AB8,AA65CB7859808
2018-08,AA06BA3077088,A48BC585547B0
2018-08,AA09A93785440,ABA7458798688
2018-08,AA684B6860640,AA65B84409440
2018-08,AA7BA486A73AB,A55AA70076768
2018-08,AAB996B373BA6,AA65C09476960
2018-08,AAAA05300899B,A487BA8CAAB64
2018-08,AA068085044A6,AA65BAAC69568
2018-08,AAA745653A55B,A49B8805BCC60
2018-08,AA0730058A47B,A48CC4A9BB400
2018-08,AA099648A6480,A4859676BBB40
2018-08,AA6559AA83456,A54A4C6670048
2018-08,AA6356AB386B4,A49C7B5C479C6
2018-08,AAA85AB939A04,A4964700B8C84
2018-08,AA5596758B304,A4CB0CA985760
2018-08,AA0569B033AB0,AA946558096CB
2018-08,AA03B3A5A6768,A47A9B4699BCB
2018-08,AA7B48A86787B,A55B599089B48
2018-08,AAA00555A8304,AA65A5B6A6544
2018-08,AA05378967648,A48A45704A504
2018-08,AA6A886A05696,A465B6460CBCB
2018-08,AAA0990979A68,A487A789B4AB8
2018-08,AA097B934563B,AA65BBB084704
2018-08,AA37059463B64,A506955C6B400
2018-08,AA06699649AB0,A47A8C47A8C04
2018-08,AABA799897A84,AA65B5C57475B
2018-08,AAB89B9B637AB,AA65A09559C9B
2018-08,AAAA765B87008,AB960769CAA68
2018-08,AAA57AA0AB960,A49C7B5C479C6
2018-08,AAAB04AA93568,A488584C764A6
2018-08,AA4A63BA7BAB8,AC9CC9B8ABAB8
2018-08,AA363699B6B40,A50609CAC80A6
2018-08,AAA0074A63B96,A486AB448B656
2018-08,AA635793593B8,ABBC858847840
2018-08,AA5696979A584,A5C074C488608
2018-08,AAAB479A70656,A4C058BB9667B
2018-08,AA0876AAA6768,AA65AB96AC408
2018-08,AA3990A890656,AA65B658B9984
2018-08,AAA8498750560,A496467A77568
2018-08,AA59935688800,A5C46A8BC907B
2018-08,AA60A6B803808,A5C495696A888
2018-08,AAAB7A7000800,A490AB07C6864
2018-08,AA09B95A04096,AA65C076747B0
2018-08,AAA0753083488,A48A45704A504
2018-08,AAAAA5367BB88,A487B9AA87B96
2018-08,AA6097A4A9744,A5C5A85C54848
2018-08,AA66B70890080,A54A690097760
2018-08,AAA03356A9A68,AA65BCC684576
2018-08,AAAA05939875B,A487BCA877BA6
2018-08,AAAA7669B5408,A4879A784B5B8
2018-08,AAA435897B5AB,A464CB9B07904
2018-08,AA6AA7A959904,AA65B5BB640CB
2018-08,AAA8974378080,A49695C454688
2018-08,AA07050B3395B,AA65B6BA59968
2018-08,AAAB7BB604AB8,A490AB9CBB080
2018-08,AAA5008B04896,A49B90B9C667B
2018-08,AA09B56700000,A4844544B8768
2018-07,A08A593069664,A44AC4AB76B56
2018-07,A0867A59860A6,AA65A878749AB
2018-07,A088AB088AB48,A4506B5A7A55B
2018-07,A073659445344,A4C0BAC8B05AB
2018-07,AA0B75A40003B,A47ACA668899B
2018-07,A063A9A773B80,A4A54AA5CA87B
2018-07,A073B79A39936,A4B9795504BB4
2018-07,A095A4B899808,AA65B5CC78A44
2018-07,A09B8386BAB80,A4590408ACA5B
2018-07,A0749BA898080,A4CA88040099B
2018-07,A0787B8097888,AC6BCB06BA664
2018-07,A063058079840,AA65BB55B5C44
2018-07,A07A533A6B59B,A4B74A78909AB
2018-07,A09399873955B,A4604400C95B0
2018-07,AA0066B8660A6,A46864BACB064
2018-07,A0840995B675B,A4464A48AABCB
2018-07,A076495745AB0,AB0790A06ABA6
2018-07,A08797AB6B560,AA65B895540A6
2018-07,A0643373753B8,AB07904C05B48
2018-07,A07B546A5B544,A4B8766AC0B7B
2018-07,A055365A037AB,AA65AB96AC408
2018-07,A09968906659B,A466A04A849B8
2018-07,A05AA06967648,AA65C0B4CA840
2018-07,A06ABB8675A68,ABBAAAB5945B8
2018-07,A079686463584,A4C7995CC5776
2018-07,A0535943865B8,A4A078A05C0B4
2018-07,A0700A8756704,A4B587776BA44
2018-07,A066064347B3B,A4BA8C5468896
2018-07,A06A69375A39B,A4A76B40B7BCB
2018-07,A0866376377B8,A4490470CA904
2018-07,A07B477077600,A4B8766AC0B7B
2018-07,A0646A44B8768,A4B0B6B998AAB
2018-07,A075A877AB096,A4CB40708A056
2018-07,A097A8B87A648,AA65B45775968
2018-07,A073B68BB8A9B,A4B9777B85BA6
2018-07,A088B56540768,A45077B594784
2018-07,A0598673B8608,A4AAA9A9C0976
2018-07,A05A070496864,A409459748960
2018-07,A05A605A06784,AA65C0B4CA840
2018-07,A068B7454883B,A4B4A6AB76000
2018-07,A076AA43B5600,A4C4C67787A04
2018-07,A074B59A3B5AB,AA65C0A84B0A6
2018-07,A07956B9B8BB4,A4084C9550048
2018-07,A056B953BA696,AA65B976A4944
2018-07,A0837B705B896,A4C994B44CA04
2018-07,A095059898464,A46A68A4BB4CB
2018-07,A07A399043A68,A4B7CC45B9AB0
2018-07,A0886BA0A9B3B,A40474489B5AB
2018-07,A06B053BA635B,A4A7986605A5B
2018-07,A07776973BA9B,A4C6CA5484B56
2018-07,A090663383A36,A45577C450CC6
2018-07,A07879B78A9B0,A4C8AC876ACAB
2018-07,AA00B9A407968,A468A0A886048
2018-07,A08088B987A04,AA65CBA4045AB
2018-07,A0980394B7A68,A4648CB85B064
2018-07,A0646A9409504,A4B0B5B4468A6
2018-07,A0656A8309BA6,A4BAC564CC504
2018-07,A0598B8A38080,AA65BC96A5584
2018-07,A097A58033504,A46C858790496
2018-07,A045574058080,A407956BBB048
2018-07,A0940B0333664,A460A0AA5B864
2018-07,A09B86463907B,A45906804CC60
2018-07,A098A7B366944,AA65B5BB640CB
2018-07,A066547904608,AA65B9AA9B4A6
2018-07,A09B699455584,A45890A94BC68
2018-07,A090B6B958A76,A455AB89C6544
2018-07,A07B888643680,A4B9AA0BB7040
2018-07,A0704B688BA44,A4B6BCB08B5B8
2018-07,A087850545B48,A450CCB5B0544
2018-07,A078775087B00,A4C8AB0706A44
2018-07,A0869904A80A6,A449C9568C4B4
2018-07,A0730754868A6,AA65BAAC69568
2018-07,A065938B88736,AC5B98C05BC84
2018-07,A07649997BA9B,A4C48BCACABCB
2018-07,A07538AA4A600,A4CC006A78400
2018-07,AA00700844AB8,A4676096ABC84
2018-07,A04405B4A0464,AA65A4A80CA04
2018-07,A0836453B9504,AA65CBA5C5584
2018-07,A07309A084384,AA65BCBC4A088
2018-07,A08A8AA959904,A44A79606CCB8
2018-07,A07067BBA6A60,A4B64B698659B
2018-07,A0895A93867B0,A45C45C4759C6
2018-07,A0756BA8BB560,A4CC586860AB8
2018-07,A07B6666077AB,AC6AA66696544
2018-07,A060A6450A600,AC5B98C05BC84
2018-07,A08735699363B,AA65AC8755680
2018-07,A076757A35456,A4C5AC57C795B
2018-07,A098448A09664,A465B6460CBCB
2018-07,A05768868B59B,A4A06AAA8C7AB
2018-07,A075A49733984,A4CB0CA985760
2018-07,A089A0B348384,A45A7B9649760
2018-07,A0706605835B0,A4B64A06C5C60
2018-07,A097636577376,A44AC4AB76B56
2018-07,A0788AA983968,A4C8A709C9488
2018-07,A066066378848,A4BA8C5468896
2018-07,A066093969504,ACB8A80C96AB8
2018-07,A055308546A44,AA65B976A4944
2018-07,A07807A36A63B,A4C058BB9667B
2018-07,AA0A49BB8963B,A4695679B6C68
2018-07,A095A9A068768,A46A807B5A55B
2018-07,A06A75768A760,A4A54BC590496
2018-07,A087036B93BA6,A449C07B75C60
2018-07,AA0A033996384,A4690A9947A04
2018-07,A06A854445664,AA65A44457CAB
2018-07,A095839449A84,A46B480B7C504
2018-07,A087550B59B96,A4499896C6A9B
2018-07,A0470633309AB,AB856976C4400
2018-07,A074A30354B7B,A4C080B79B544
2018-07,A05B480AA0688,A4A055400C55B
2018-07,A0890A47B675B,A45A6B4956000
2018-07,A056AB958AA5B,A4ABA7B4A507B
2018-07,A055B78B35744,AA65C0B4CA840
2018-07,A07739A09795B,A4C5958870AAB
2018-07,A08A69AB75360,AB958745BCBCB
2018-07,A06645985699B,A4BBB99660C84
2018-07,A07A93407907B,A4B5445B90080
2018-07,A07976707B864,A4C9B07A947B0
2018-07,A09B7496B339B,A45895B405088
2018-07,A066860740704,A4BB8A4085BA6
2018-07,A06AAB9AB5984,A4A7096790AAB
2018-07,A0973505AB736,A46406706C904
2018-07,A07BA37A09600,A4B804BC8C456
2018-07,A0643A057AA04,A4A99C8C00000
2018-07,A07865653B576,A4C7995CC5776
2018-07,A0987B6B44448,A44AA6A609CAB
2018-07,A05AAB57A0944,A40959A7C8464
2018-07,A06BBB9B46048,AC5B98C05BC84
2018-07,A099866734688,A4676A744C9C6
2018-07,A093A53BB6848,A45948BCB9A84
2018-07,A077A348A94B4,A40959A7C8464
2018-07,A088A4978B6B4,A45067655A776
2018-07,A08AA474B4864,A4ABA8BCAA008
2018-07,A05AA07A64B56,A4095667C6480
2018-07,A07466A5B355B,A4CA49A8C8048
2018-07,A060900B08736,A4A6A50679648
2018-07,AA0A6880AB896,A4700CB9698B4
2018-07,A056BB6607B00,AC04A5850C008
2018-07,A07966A3305B8,A4C909080B784
2018-07,AA0A96BA49984,A470CC6CC5968
2018-07,A096A45633376,A46AA5C8576CB
2018-07,A07406A8036A6,A4C058BB9667B
2018-07,A068789465A84,A4B47C550B4CB
2018-07,A06A636309088,AA65C0B4CA840
2018-07,A0686A8678368,AA95A0A749C44
2018-07,A079799AA9968,A4C9B706CC568
2018-07,A068368396384,AA65C0B4CA840
2018-07,A089B7B0866B4,A45A980554CC6
2018-07,A090833B85BA6,A45597448B0A6
2018-07,AA0A570B44704,AA65B9AA9B4A6
2018-07,A093797085B80,A450CCB5B0544
2018-07,A05A344404576,A4098CABC9776
2018-07,A05AABB79459B,AA65C0B4CA840
2018-07,A05A5080A5B00,A4A00B99ABA60
2018-07,A08A476087904,A44AB56B76064
2018-07,A0585A8B37B80,A4A4B660B8AB8
2018-07,A056B53870A76,A4AA590455C9B
2018-07,A0605787874B4,A4A659CB44B56
2018-07,A08643A887456,A4488B9B55776
2018-07,A078665838688,A4C7995CC5776
2018-07,A0875047773AB,A4497759BCB96
2018-07,A087808A76BB4,A450B8BB87B00
2018-07,A07AA86935904,A4B67BC60B5B8
2018-06,A0AA4880308A6,AC5ABA66B7808
2018-06,A006367866976,AC45A7C454944
2018-06,99BAA857AA04,AA65B9AA9B4A6
2018-06,A0A3873967B00,AC54BAA85BC84
2018-06,A00057350A536,ACC907A79AB00
2018-06,A0AB007B39776,AC5A76490A984
2018-06,A0B9BAB47A39B,AC9A506BB7B96
2018-06,A0B483650A600,AC6B4AA4BA79B
2018-06,A0B4463AA0B40,AC04A5850C008
2018-06,A0364B546A856,A40AA9097C5C6
2018-06,A0407B5B46048,A40600CBA6480
2018-06,A0B0B9A4A6A60,AA65ABC9AA776
2018-06,A0AB6A633A360,AC5B6CB795BCB
2018-06,A007006B859B0,ACC905A409504
2018-06,A03BB3B337504,AA65B50068576
2018-06,A033667B8099B,AC98C878C4976
2018-06,A03756B3A4848,AA65BC96A5584
2018-06,A0B40A48AAB3B,AC6858B0B9408
2018-06,A0A4B46B44448,AC5474B07AC9B
2018-06,A030595706976,AC9C077747808
2018-06,A040908BBB560,A406A89568096
2018-06,A0330AAB3B864,AA65B6BA59968
2018-06,A0AB46A043808,AC5BB8C9A4CC6
2018-06,9983A8637A5B,ACC7645957BA6
2018-06,A0A9BA0334304,AC5B98C05BC84
2018-06,A00B607B80BB4,AC40958769B48
2018-06,A00B666A97088,AC4A0890BB048
2018-06,A00A74305699B,AC40A8A545056
2018-06,A003375493BA6,AC4A57506979B
2018-06,A034797973600,AC98679A097B8
2018-06,A00839ABB5440,AB64705044576
2018-06,A0B65870009B8,AC87774C78080
2018-06,A0B0699443B96,AC6C69894B048
2018-06,A035B3857BAB8,AA65AB0B745B8
2018-06,A0B66B845B448,AC6769847C056
2018-06,A040758B76A9B,A406A09909088
2018-06,A03BBB8798560,AA946558096CB
2018-06,A0B48B37876A6,AC69456607CB8
2018-06,A0A948A88B7B0,AC6BCB06BA664
2018-06,A0B6A8585507B,AC84C60BA46B4
2018-06,A03806930A344,A40CB74ACC600
2018-06,A0084B9B0355B,AC4765C894B40
2018-06,A0B395B0B7744,AC68509A86A44
2018-06,A00966A4AA4B4,AA65B079B89B8
2018-06,A03A7BB33635B,AC95C74C586B4
2018-06,A038858748000,A404A040A5968
2018-06,A039946A86848,AA65A6CA0BC04
2018-06,A034586554464,AC9C8B5AB0C5B
2018-06,A0A88BA57475B,AC6A506500704
2018-06,A0403B79668A6,AC4A4C6559456
2018-06,A0363B3A9B9B8,AB97A7ACA68CB
2018-06,A03357503907B,AC98B869095C6
2018-06,A0077B9836AB8,AB66996969568
2018-06,A00796B8A6608,AC47AB495CA84
2018-06,99443B8AAA04,AA65A87088480
2018-06,A0A838B0B4800,AC6A0A0CB7648
2018-06,A0A89653B7968,AC6A65697AC60
2018-06,99674A578848,ACC58656C9008
2018-06,A0AB787937376,AC5B80B8B8C84
2018-06,A003B3B0349AB,AC4A478A748A6
2018-06,A0399407A459B,A405BA9799AC6
2018-06,A00B9A57B5408,AA65C094AA4B4
2018-06,A0070B578B880,AA65A87088480
2018-06,A0A8AA56B0960,AC6070A784A60
2018-06,A0B4776306784,AA65B8C4B6400
2018-06,A0B343BA30656,ACB8A80C96AB8
2018-06,A0398486365AB,AB66996969568
2018-06,A0B9A87338336,AC7849048B784
2018-06,9.97E+11,AB657C80BC008
2018-06,A04AAB865B896,ABB58AB6C9840
2018-06,A0067703B355B,AC40958769B48
2018-06,A03085490A856,AC6A66ACB9504
2018-06,A0B3005B94688,AC6680CA5B99B
2018-06,A0354388A7376,AA65A8BA7CB80
2018-06,A0B475504035B,AC69C7049C0B4
2018-06,993055A46080,ACCC0676450B4
2018-06,A0ABB3A536736,AC5B0C0B900A6
2018-06,A0B6437480544,AC8604A868C84
2018-06,A0B4068943968,AA65A984B6B08
2018-06,A0B9074747488,AC9AC0B90A856
2018-06,A0B0680536A60,AA65B6BA59968
2018-06,A035B6BA97856,A400A875A907B
2018-06,A0B494A457504,AC6954865B640
2018-06,A0A587949987B,AA65B079B89B8
2018-06,A0B44B064B9AB,AC689898B7A68
2018-06,A0A3335097440,AC5C5C5AB7648
2018-06,A03BA8305443B,AC959B0994400
2018-06,A03357094307B,AB07909A87680
2018-06,A009998A3539B,AC49C5B5BA8B4
2018-06,A0B6436B35360,AC8740A4AB704
2018-06,99B8398B755B,ACCB9BB876000
2018-06,A0B450338BAAB,AC690B4004A9B
2018-06,A0BB6363B7008,AA65B7497BB56
2018-06,A0B06B768A376,AA65A6B7746B4
2018-06,A0A33A589539B,AC5C508AB68A6
2018-06,9965499A88A6,ACC565A500AB8
2018-06,A0A0A9B0B3648,AC496ABA099B0
2018-06,A03953B654688,A40474489B5AB
2018-06,A0305804043B0,AC9C06074ABA6
2018-06,A030833537AB0,AC9B788078688
2018-06,A0308743988A6,AA65A87088480
2018-06,A0384A80A8400,AA65C0B497C76
2018-06,A04090088B5B8,AA65AB0B745B8
2018-06,A03A94AAB8B88,AC956A57B77AB
2018-06,A000486699A04,ACC905A409504
2018-05,9863B800675B,ACBC64CCC8848
2018-05,9897584B3A36,ACB8A80C96AB8
2018-05,974B53A6B59B,AC08686B86944
2018-05,9855B8893536,AA65C0967C568
2018-05,948685B4B464,AA65B66B55968
2018-05,96B735407B00,AA65ABC9AA776
2018-05,9607A358883B,AB9CB69A06784
2018-05,9.60E+11,AB07906566B40
2018-05,98364ABB7360,ABB7A8BB4C9C6
2018-05,9506B06A8848,AB7A540C5A07B
2018-05,98640A34A536,ACBC7599B7C9B
2018-05,98BA7A5A70B4,AA65BA8709600
2018-05,9.60E+11,AB9A85569A87B
2018-05,957B96B79648,AA65BA58B60A6
2018-05,984B9937B640,ACBAC86B46B40
2018-05,95B450449504,ABA75BCCA8880
2018-05,9789AB54B8A6,ACA408858CB64
2018-05,9.63E+11,AB960769CAA68
2018-05,96A39B738400,AB94A67AAC8B4
2018-05,986B4330A47B,AB0790594C648
2018-05,9848583947B0,ACA8B76C664CB
2018-05,95049587A07B,AB7A9BA049696
2018-05,95366673BAB8,AA65B6BA59968
2018-05,948BB64B49B8,AB698B9CC7A84
2018-05,96B74B6489B8,AB95706980448
2018-05,9800A0A7B5AB,ACA5B5BC7A55B
2018-05,9654AB68387B,AB989B77799C6
2018-05,96BAA66A6B88,AB94470A5BB88
2018-05,9646BA697AB0,AA65B84409440
2018-05,98AA6B7869AB,ACA649558947B
2018-05,96563439BA60,AB97A7ACA68CB
2018-05,9544B8850B7B,AA65B87B60B56
2018-05,959A68A5A648,AB855C50C9584
2018-05,9.75E+11,AB987844A99C6
2018-05,9.80E+11,ACA558C787A04
2018-05,9835375A6640,ACB04ABAA9AC6
2018-05,953059AA5A04,AB7B77508B080
2018-05,95B998789BA6,AB7B8A7975C9B
2018-05,98486688A63B,ACBBAA65794B4
2018-05,988A8536B5B8,ACB574845C47B
2018-05,94477474BAAB,AB65A0C7CB8CB
2018-05,984838A44096,ACBB068AA555B
2018-05,970A90389344,AC04496C7C856
2018-05,986A8B6A5A36,ACBCC57C7B5AB
2018-05,96A3BB35B736,AB0790568A504
2018-05,98B054699A04,ACA80689ABBB4
2018-05,97698879907B,AB085BA8A8B08
2018-05,986A6659A584,AA65BB45095C6
2018-05,953050B0BB08,AA95A0A749C44
2018-05,96B7678475B0,AB9570C96579B
2018-05,98776557A680,ACBA8A8A940A6
2018-05,980078A66AAB,AB07906599008
2018-05,975BA7754B08,AA65C05BA7AB0
2018-05,98BA4074787B,ACA8A8C9B7904
2018-05,98075A8434B4,AA65BC50B8064
2018-05,96344539A456,AB9C67B74C008
2018-05,98A48994B6B4,ACA45C40CA456
2018-05,97398833A6A6,AC08C6A457760
2018-05,9846959965AB,ACBA900C76A60
2018-05,9634786A8B08,AB95784607840
2018-05,9.50E+11,AB7A77BC8AB80
2018-05,9.50E+11,AB7A086547040
2018-05,95B67B5A8B40,AB7C9C0645600
2018-05,94706A03A008,AB67C5758A408
2018-05,95A35B36A056,ABA7458798688
2018-05,953785A55680,AB750C9ABA504
2018-05,9745B5857888,AC09047488608
2018-05,953584AB4000,AB7484B775648
2018-05,95849A459680,AB89468BA5C9B
2018-05,968934B6083B,AB750C9ABA504
2018-05,9854A0437BA6,AA65B805A0048
2018-05,963385688A60,AA65B976A4944
2018-05,9687BB546784,AA9477C8C9968
2018-05,963455B546B4,AB9655AAA6896
2018-05,98A067464800,AA65B87B60B56
2018-05,9.50E+11,AB7080B0BB496
2018-05,98355AB4643B,AC08C6A457760
2018-05,98576469B064,ABA5090655CB8
2018-05,96445634979B,AB977946B97B8
2018-05,9605560075B0,AB9C489C07744
2018-05,9643790A73AB,AA65A6B709088
2018-05,9547370333AB,AB67BA4844000
2018-05,9869A8846560,ACB4B477AA840
2018-05,9467A808AAB0,AB67BA4844000
2018-05,99AA349085AB,ACC047648B656
2018-05,97A70440B0A6,AA65A44B60704
2018-05,96A94BA59456,AB948047AC568
2018-05,96893498A7B8,AC0C079845984
2018-05,9786B67403B0,ACABCB86795B0
2018-05,9.76E+11,AA94587BB6B08
2018-05,9.50E+11,AB7AB96CB7776
2018-05,9.80E+11,AA65B976A4944
2018-05,95045AB4A056,AB7A87868067B
2018-05,9480957789AB,AB697A8B864CB
2018-05,97B6406A6544,AC06875A0AB80
2018-05,9638577AAB00,AB78440046688
2018-05,96347B03A840,AB9C67B74C008
2018-05,98B656778336,AA946558096CB
2018-05,9647657780A6,AA65B976A4944
2018-05,975AA5AB483B,AA65B4C449440
2018-05,984B76B05664,ACBACCA097696
2018-05,986409A403B0,AA65C0B497C76
2018-05,9853B3765856,ACBB60AC49BA6
2018-05,95464A7AAB00,AB7C87BB8579B
2018-05,96A544454B40,AB9A0B98C9968
2018-05,9.55E+11,AB67BA4844000
2018-05,976747397BA6,AA65BC4864BB4
2018-05,98994A563488,AB079059764A6
2018-05,98337BA03776,ACA999580A696
2018-05,96A5583A5A04,AA65B976A4944
2018-05,9687580345B8,AC0B9669B7456
2018-05,98A746647A36,AA65B984C4A44
2018-05,9760B7844704,AA65BC06699B0
2018-05,986444464BB4,AA65C076747B0
2018-05,960337969B48,ABAB8C4CA6C84
2018-05,96A7A86A6A60,AB94607876A9B
2018-05,9509BB3A38B4,AB7BC08AC8080
2018-05,949866B0AA84,AB7AC757B4640
2018-05,9864079B7904,ACBC765AC7504
2018-05,9803B5B69600,ACA556A96C6A6
2018-05,970A060445AB,AC0440B985056
2018-05,984566530A44,ACBA7A6580448
2018-05,9559439AA5B0,AA65BBA00CC60
2018-05,9444748A6608,AA65B445C0784
2018-05,98404460A440,AA65B9BB4099B
2018-05,9847445B59B0,AA948A9059808
2018-05,98A90678435B,ACA7676BB05AB
2018-05,973937AA5B3B,AA65B45907040
2018-05,9863690978B4,ACBC7A6A8BAAB
2018-05,9688505058B4,AB976BC744608
2018-05,983B0B33B768,ACA9699447904
2018-05,95455A40B59B,AB74AA66695C6
2018-05,9.63E+11,AA65B976A4944
2018-05,9540B809763B,AA65BC6568A60
2018-05,970435887B00,AB079069B6688
2018-05,95334B4B7B3B,AA94875945056
2018-05,956A953076A6,ABCA976C66A76
2018-05,97944869B83B,AB607C66759C6
2018-05,9488374498B4,AA94587BB6B08
2018-05,97587A0498B4,AA65A98A968CB
2018-05,96A0787BB656,AB9C67B74C008
2018-05,95A0604637AB,AA65BBC8BA408
2018-05,97A594A70464,AC05908C79744
2018-05,983A95353A84,ACA909979C504
2018-05,9846947A8560,AA65C0B7B675B
2018-05,9639AB040544,AA65B70450B7B
2018-05,98B63767459B,AA65BB4AA6CB0
2018-05,98B55798B8A6,AA65B66485C44
2018-05,95AAB06B5760,AB7B50B976608
2018-05,980430B58B7B,ACA576C945568
2018-05,9495B5905504,AA65B856BA856
2018-05,96A5A77A555B,ABA454B446688
2018-05,95B83BA63936,AB699490C8688
2018-05,97543B58ABA6,AB66996969568
2018-05,9.80E+11,AA65B87B60B56
2018-05,99A3BB865760,ACC0846AC8464
2018-05,95B5097B68A6,AA65BBA78979B
2018-05,96338AB97B48,AA65B976A4944
2018-05,94609A5B4A9B,AA65BA8C8A9B0
2018-05,96435AA3A744,AA65B97680480
2018-05,980085768B88,AB07906599008
2018-05,963AAB960096,AA65B66944096
2018-05,9.76E+11,AC08C6A457760
2018-05,958B8A38403B,AB856976C4400
2018-05,975955A65B80,AC09976A99B64
2018-05,9.86E+11,ACBCC796875B0
2018-05,96A564B78880,AA65B976A4944
2018-05,96A56A985AB0,AA65B976A4944
2018-05,956AB4B338B4,AB78C9BAC987B
2018-05,985A7B705376,ACBB45A796064
2018-05,9.56E+11,AB78A89C7A488
2018-05,9639359B84A6,AA65A90955A04
2018-05,95A56640A63B,AB7B977C58944
2018-05,95870343587B,AA65A0C8905B8
2018-05,95B56A04A504,AA65CA0BC06B4
2018-05,9849AAA5AB00,ACBBA74B5AA04
2018-05,94979004835B,AB7AC0A47BC5B
2018-05,96A9A6633A84,AB7BC08AC8080
2018-05,955A3A9860A6,ABB00A7B9AC60
2018-05,97A877056608,AC06BB970B75B
2018-05,98A760573536,ACA75B0998496
2018-05,98477B34595B,ACBA779A0A79B
2018-05,95809A788384,AA65B5BB640CB
2018-05,958AA4496608,AB85A784B5440
2018-05,9447067485AB,AA65BB4869984
2018-05,98BBB56A699B,AA65B66AB4896
2018-05,986356BB0000,AA65BC96A5584
2018-05,98457770403B,AB78440046688
2018-05,98B64439B03B,ABBAAAB5945B8
2018-05,98047A38BAAB,ACA5845898CC6
2018-05,97369AB89696,AC07BC4500704
2018-05,9657B74B05AB,AB99CB40A059B
2018-05,96A4B85BA056,AB7BA49049440
2018-05,94639B563808,AB66996969568
2018-05,965040898A44,AA65B90078C04
2018-05,9594B74AB064,AA65CB7794B7B
2018-05,9863B0076896,AB07909A87680
2018-04,90469407A39B,ABA7458798688
2018-04,93396A564B56,AB4B0C60AAA04
2018-04,898939B569B8,ABA07C985AC60
2018-04,9B850546B880,AB4A89BB90656
2018-04,9A5046498400,AA65B87B60B56
2018-04,9B38A00706B4,AA65A5B6A6544
2018-04,9B49683BAAB0,AA65B5CC78A44
2018-04,906B58A53568,ABA9B97CAB864
2018-04,938489774A76,AB5976CCC5B64
2018-04,9A83966004A6,ABCA976C66A76
2018-04,9.07E+11,ABB0C95958C68
2018-04,905786884A9B,ABA5090655CB8
2018-04,9BB6AB793440,ABC646948A568
2018-04,903B399B5856,ABA5A70576480
2018-04,9B844B777696,AB4C0B60C0688
2018-04,9A77A8630496,ABCABBA588064
2018-04,9A667AB669AB,ABB967569BAB8
2018-04,904064A7BAB8,ABA64C7BBC5B0
2018-04,9A4587058B7B,ABBCBC858BC68
2018-04,93756873AB3B,AB587A076A568
2018-04,9B5060530B7B,ABC9B48044AB8
2018-04,9A76A58045AB,ABCAA4078BA76
2018-04,9B96A8657376,AB444CAB86C68
2018-04,9075637B899B,ABB07A90A8080
2018-04,9.34E+11,AB4B0C60AAA04
2018-04,908BBB988384,ABBAAAB5945B8
2018-04,8990B39B9440,AA65B895540A6
2018-04,90644060579B,AA65B848C54B4
2018-04,9394683B4960,AB607C66759C6
2018-04,9B356A00A056,ABC7444788CB0
2018-04,94BA483869AB,AB6C97A99A648
2018-04,9B6893998A76,ABC66004BB496
2018-04,90747A3B3B3B,ABB057B676A9B
2018-04,9A5369787488,ABB4096BA9BCB
2018-04,90069B803680,ABABC44C69B48
2018-04,9B4874AA3AB0,ABC888C99A648
2018-04,9A5B7538B880,AB0790450A856
2018-04,9B65A46A0B7B,AB4070AA4A088
2018-04,90AA85896544,ABAB8C4CA6C84
2018-04,90473A9A843B,ABA75BCCA8880
2018-04,9B33864A3A5B,ABC7A9470B944
2018-04,9A755747747B,ABCA094906976
2018-04,9006988985B8,ABABC848C77B8
2018-04,9B0843B8867B,AA65B5AAA7A5B
2018-04,930335A6B464,AB4A6B7ACB000
2018-04,9.05E+11,ABA76C77447C6
2018-04,9354A869A680,AA65B746AA808
2018-04,939A4B6AA040,AA65A87776608
2018-04,9066A4BA0656,ABACC56867680
2018-04,9A435B537696,AA65B900AB768
2018-04,9B753A630688,AB4B0C60AAA04
2018-04,90A77A8BAA5B,ABAC56C4C7A5B
2018-04,904AA50B8064,ABA667967C95B
2018-04,907A5B98BAAB,AA65B8CACA488
2018-04,900804739A68,AB07905845C44
2018-04,90BA33448800,ABAC9649A0688
2018-04,9A8BB5059936,ABCA76B784C5B
2018-04,9A649B68A3AB,ABB87977C9A04
2018-04,9B77980345B8,AB4A6B7ACB000
2018-04,9B4687A389AB,ABC87AC89B960
2018-04,93AA7B679776,AB085BA654C68
2018-04,9A65A56A89AB,ABB90A4990944
2018-04,904494678AAB,ABA7087B4BCC6
2018-04,93068B3394B4,ABC4906579040
2018-04,938095706B08,AB079055504CB
2018-04,8988B3880800,ABA0574569568
2018-04,90A8458AAB96,AA65A878749AB
2018-04,9306A09707B0,AA65CBC5C44CB
2018-04,9A67A560B0A6,AA65B45907040
2018-04,9397A3B3B99B,ABBCA500A0464
2018-04,940B97453664,AB6A657CB5664
2018-04,90304BA38B08,ABA49B9404000
2018-04,9B674546083B,AB4A008A77B48
2018-04,90033576355B,ABAA85966499B
2018-04,9B73AA659A04,AB4A780486B40
2018-04,933ABA3B7B00,AA65A98884960
2018-04,904450B44704,ABA7058766944
